,ID,Title,url_ima,Price,ori_price,rating,num_reviews,Country,sellerID,sellerName,brand_id,brand_name,num_sold
993,2321661890,Lansboter áo ba lỗ nam áo thun nam áo thun unisex nam mỏng Lưới Một màu tay ngắn dáng rộng ngoại cỡ áo phông thoáng khí,https://my-live-02.slatic.net/p/265b6a5a643346c8eaba65af84261d46.jpg,55000.0,109000.0,5.0,53.0,China,100017015,Lansboter,135168,lansboter,58
994,2225490215,Áo Thun Đinh Ghim Vai Chất Cotton Dày Dặn❤️Áo Phông Nam Nữ Form Rộng Hàng Chuẩn Unisex,https://vn-live-01.slatic.net/p/b794bd1a5c6e50d608b6ff5098aaad35.jpg,69000.0,120000.0,4.769230769230769,26.0,Hải Dương,200231715092,FLORA STOREE,65074,No Brand,46
995,2553640770,Áo thun nam tay áo dài cổ tròn mùa thu áo ngoại cỡ dáng rộng,https://my-live-01.slatic.net/p/c097c21587502acb8915588ed2cdd8dd.jpg,86700.0,112800.0,5.0,0.0,China,200493776237,Maruhool.Selection,65074,No Brand,8
996,2258115577,Áo Thun Nam Cổ Tròn Tay Ngắn Cotton Gân Form Body Thương HIệu MrTwins®,https://vn-live-01.slatic.net/p/c65e90fbba956efd01a12f0544bf487e.jpg,139000.0,249000.0,5.0,18.0,Hồ Chí Minh,200171832422,MR TWINS STORE,123770864,Mr Twins,67
997,2592471801,"]Áo Phông Nam DSQ Chữ To, ICON Hàng Cao Cấp - Áo Thun Nam DSQ Siêu Đẹp Thời Trang Cao Cấp Zenkonam MAT 083",https://sg-test-11.slatic.net/p/4b3fd8949a5f197c3f8ca0d87c447a9f.jpg,24000.0,50000.0,0.0,0.0,Hà Nội,200293572108,Zenkonam,103050,Zenko,0
998,2585132297,"Áo độc lạ -  Chẳng mơ hai chữ cao sang, chỉ mong hai chữ bình an mỗi ngày",https://sg-test-11.slatic.net/p/8042f939d2e670502f98339fb09b529d.jpg,98000.0,98000.0,5.0,1.0,Hà Nội,200569296568,Áo Độc Lạ,65074,No Brand,0
999,1767727604,Áo Thun Nam Nữ Form Rộng IN HÌNH MÉO ĐÓI dễ thương độc đẹp Vải Dày Mịn Thiết Kế Thời Trang Đường May Sắc Sảo,https://vn-live-01.slatic.net/p/6e88b361b1f8be33d08954e2931f65c8.jpg,17916.0,36290.0,0.0,0.0,Hồ Chí Minh,100121036,Mạnh Khôi Fashion,65074,No Brand,0
1000,2677714525,Áo thun nam cổ tròn tay ngắn giản dị đa năng thoải mái thời trang phong cách cặp đôi cho mùa hè 2024,https://filebroker-cdn.lazada.vn/kf/S8264b5f9466f4049aafb1b14c6f05355Z.jpg,35000.0,54600.0,5.0,15.0,Nước ngoài,200688880327,GlobalWonderShop,65074,No Brand,107
1001,1723946272,Áo phông nam nữ Mavota áo thun unisex tay lỡ form rộng Essential Fear Of God ATESS02,https://vn-live-01.slatic.net/p/b4482046688e5341275cde6c4a235174.jpg,155000.0,250000.0,4.777777777777778,9.0,Hà Nội,200161626219,Mavota,65074,No Brand,43
1002,2580838309,SUPEEON丨Áo sơ mi nam tay ngắn phong cách Hàn Quốc Áo lụa dáng suông xu hướng mùa hè phong cách cơ bản thoáng khí cực ngầu Áo thun tay ngắn,https://sg-test-11.slatic.net/p/54d6f5aa412a97bf78dc9462b74f1d46.jpg,66000.0,118400.0,4.89908256880734,200.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,170
1003,2001819609,Áo Mặc Trong Dày Lót Lông Cỡ Lớn Cổ Tròn Cho Nam Mẫu Mùa Đông 2023dh Áo Phông Dài Tay Cotton Giữ Ấm Ôm Dáng Áo Mùa Thu,https://filebroker-cdn.lazada.vn/kf/S708f76f5a0214645a79f56351e5a51faG.jpg,38000.0,52000.0,4.792899408284024,169.0,China,200163855682,TAO Men's Fashion Collections,65074,No Brand,542
1004,2031810825,Áo Thun Nam Ngắn Tay Mới Mùa Hè Áo Thun Tay Lỡ Đẹp Trai Hợp Thời Trang Áo Mặc Trong Áo Nam,https://sg-live-02.slatic.net/p/f545646c62f9152e2bbd858e732d220b.jpg,79000.0,150000.0,4.0,1.0,China,200174568779,MEIZIZI,18094,OEM,10
1005,1110926409,Hanlu Áo Thun Lụa Không Đường May Ngắn Tay Cho Nam Giới Áo Lưới Mỏng Co Giãn Mùa Hè Cổ Chữ V Nhanh Chóng Làm Khô,https://vn-live-01.slatic.net/p/e1133a7e43b11e00adcfb629f904e441.jpg,38000.0,95000.0,5.0,118.0,China,200162520068,Hanlu Style,145626,Hanlu,133
1006,2613573999,MOLAN Áo thun cho nam Áo thun ngắn tay mới cho nam Áo Áo Thun Cơ bản thể thao thường ngày dáng rộng áo cổ tròn phong cách Ins,https://sg-test-11.slatic.net/p/f7767353ff21d2fc075705ad16b679bd.jpg,89000.0,197000.0,5.0,56.0,China,200163300057,MOLAN Shopping Mall,120371,Molan,42
1007,2174062030,LIVE GREAT   áo thun  áo thun nam  áo thun nam  áo thun nam kiểu mới     Cổ Tròn Dáng Rộng Tay Ngắn In Họa Tiết Đường Phố Cho Nam,https://my-live-02.slatic.net/p/b3aa09f6923dbb2ea342aef467f10f91.jpg,98000.0,164000.0,4.965204236006051,703.0,China,100024581,LIVE GREAT,124064203,LIVE GREAT,1000
1008,2617724922,Áo Thun Tay Ngắn Vải cotton nam Patagonia cổ tròn ngoài trời thường ngày,https://my-live-01.slatic.net/p/6f2b69aeef038b1fd69b750e11a0ac4b.jpg,116000.0,181000.0,5.0,7.0,China,1000408843,x3exevbs2,65074,No Brand,32
1009,2602130044,Áo Phông Nam DSQ Samurai In Chữ Nhật - Áo Thun Unisex Dsquared2 Form Rộng Siêu HOT 2024,https://vn-live-01.slatic.net/p/2a6e310f3ce67928263f266ca4142611.jpg,67000.0,135000.0,0.0,0.0,Nam Định,200583648073,Long Store9,65074,No Brand,0
1010,2424844268,Áo thun nam mùa hè mới 2024 Áo polo đơn giản thêu áo ngắn tay thường ngày,https://sg-test-11.slatic.net/p/0b0203bcd44b017b781c088cd3fd5b76.jpg,135000.0,150000.0,4.5,15.0,China,200174568779,MEIZIZI,18094,OEM,56
1011,1388638915,"Mrshow Áo Chui Đầu Dài Tay Cổ Lọ Kẻ Sọc Cổ Điển Mùa Xuân Cho Nam Áo Phông Áo Phông Cơ Bản, Thời Trang Mới COD",https://my-live-02.slatic.net/p/24a778ebe58264b45293529439dbc4d8.jpg,91000.0,179000.0,4.75,12.0,Hồ Chí Minh,200162787027,Mrshow,65074,No Brand,59
1012,1867524396,[100k/4 áo] COMBO ÁO THUN MỸ  SIZE M ( &lt;70kg),https://filebroker-cdn.lazada.vn/kf/Sf9e3fb1c63fd4b279e3ec9781db72b60F.jpg,100000.0,100000.0,4.8,80.0,Hồ Chí Minh,200173605047,SHOP SI SÀI GÒN,65074,No Brand,290
1013,2576853832,Áo phông trơn nam nữ Premium Cotton dày dặn phối cầu vai may nổi 2 đường viền Eo Vì đơn giản đẹp Soyoung MAT 064,https://sg-test-11.slatic.net/p/73d0501df9f2389e73532fefa6a070e5.jpg,24000.0,50000.0,5.0,32.0,Hà Nội,200166093636,Soyoung VN,103050,Zenko,64
1014,2520516786,Áo thun lưới lụa băng cổ tròn twy2,https://my-live-01.slatic.net/p/488beea4f89012735ab41100a38efab1.jpg,47600.0,61900.0,4.549295774647887,71.0,Hồ Chí Minh,200394368124,KIN-SK.Selection,65074,No Brand,220
1015,2282786005,SUPEEON丨 Đàn ông thích hợp thiết kế kim loại Vai pad tay ngắn ruffian cá tính cổ tròn áo phông đơn giản,https://my-live-02.slatic.net/p/0360fee3a13b926798dd4b682c85c0e4.jpg,128250.0,313000.0,4.99505928853755,1012.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,1200
1016,1614350966,PARADOX Áo thun THE REVERIE TEE,https://vn-live-05.slatic.net/p/a695d08cd064b2dfd2b4d38bee4247fa.jpg_800x800q100.jpg,105000.0,230000.0,4.75,8.0,Hà Nội,200171436815,GGYu2pml,65074,No Brand,55
1017,2402291967,Áo thun nam cao cấp phối màu bạ da chất vải tici co dãn 4 chiều,https://vn-live-01.slatic.net/p/be219dc345c929d45f26bc8680591ccb.jpg,109000.0,159000.0,5.0,15.0,Hồ Chí Minh,200381456292,1986FashionShop,65074,No Brand,64
1018,2513972082,"Áo thun THỎ GẤU CONTOURED dáng rộng mùa hè 2024, thoáng mát, chất liệu cotton, phù hợp cho cả nam và nữ.",https://vn-live-01.slatic.net/p/db6f17abca428b6b6800ad5a2dcfb057.png,46600.0,60600.0,4.971291866028708,209.0,Long An,200565920585,Xù shop 92.Selection,65074,No Brand,453
1019,2427672742,"DH00493 - Áo Thun DUHI, Áo Phông Ăn Nhậu Độc Lạ Hài Hước (Đi Nhậu Không Phải Là Hư)",https://vn-live-01.slatic.net/p/a89bc2614800b6de0ce8322bfa2ca7f2.png,59000.0,79000.0,5.0,29.0,Hồ Chí Minh,200438944094,Áo Thun DUHI 66,65074,No Brand,102
1020,1545545376,ÁO THUN NAM NỮ USA NEW YORK CITY VẢI THUN COTTON MỀM MỊN,https://vn-live-01.slatic.net/p/55b783cc88568fc1b328d902cbf7039e.jpg,99000.0,200000.0,4.857142857142857,27.0,Bình Dương,200159031053,Dico Store,65074,No Brand,137
1021,2585036014,SUPEEON丨Áo thun nam cổ tròn áo ngắn tay in hình retro dáng rộng đôi nam nữ,https://sg-test-11.slatic.net/p/e5587c036bb8ff9561466df7980770e9.jpg,120000.0,214400.0,4.971830985915493,96.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,75
1022,2594819794,SUPEEON丨Áo phông nam thời trang xu hướng mới đơn giản và đa năng áo in chữ cái rộng cổ tròn đơn giản tay ngắn,https://sg-test-11.slatic.net/p/323c1198a9763794397114c35d67f91f.jpg,124000.0,220800.0,5.0,89.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,66
1023,2185570108,Áo thun Hades Thunder Storm Thần Sấm Sét màu xám form rộng tay lỡ unisex nam nữ AL96,https://vn-live-01.slatic.net/p/86fe0aa87e742e29391089dca9bba90e.jpg,119000.0,175000.0,4.938461538461539,65.0,Long An,200161686048,Thời trang Unisex HCM,65074,No Brand,504
1024,2429949642,100% nam vải cotton tay ngắn Áo phông Áo S398,https://my-live-01.slatic.net/p/df197f17d3ba8d4579b19a4a6a049c83.jpg,91000.0,118300.0,5.0,7.0,China,200394368124,KIN-SK.Selection,65074,No Brand,13
1025,2049731458,Áo Thun Harajuku Thời Trang Thường Ngày Tay Ngắn In Logo Xe Hơi 3D Cho Nam Mới,https://my-live-01.slatic.net/p/0d72824498a6880ecc8fcfa208139dc2.jpg,89000.0,126000.0,5.0,9.0,China,200218173022,YI FENG,65074,No Brand,0
1026,2334458983,Áo thun tay lỡ nam nữ hoạ tiết hình ngôi sao 3D nổi bật thời trang cá tính phong cách hàn quốc,https://vn-live-01.slatic.net/p/f4980c8950232770ec9577e946268c2d.jpg,65000.0,150000.0,5.0,1.0,Hà Nội,200174391161,KHO SI QUANG AN 2,65074,No Brand,13
1027,2603569245,SUPEEON丨Áo thun dáng rộng đôi in xu hướng thời trang đường phố Retro Kiểu Mỹ tay ngắn cho nam,https://sg-test-11.slatic.net/p/8999bcf1396cf3b8681d4507e83aeb09.jpg,117000.0,209600.0,5.0,128.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,74
1028,204646716,"Áo thun thể thao nam thun lạnh gymshark ,áo tập gym chất thun lạnh thoáng mát | ur sport",https://vn-live-01.slatic.net/original/ade6997336cf1c847830453aa2091607.jpg,98000.0,160000.0,4.59375,128.0,Đồng Tháp,100149168,B.FASHION.SHOP,65074,No Brand,759
1029,2591321072,Áo thun sm xanh tay dài cổ polo,https://filebroker-cdn.lazada.vn/kf/S54eb820f1de049c48ea88ad4c5df8461I.jpg,89000.0,89000.0,5.0,2.0,Hồ Chí Minh,200165895052,shopdocongnghe 1612357198,65074,No Brand,9
1030,1463773608,Áo tay lỡ phong rộng cotton năng động-áo thun form rộng tay lỡ cho nam và nữ-mẫu xí ngầu(35-75kg),https://vn-live-01.slatic.net/p/a15f3df05e493c1e1f0ee9cc8bd67590.jpg,34100.0,75000.0,4.384615384615385,13.0,Hồ Chí Minh,100188620,BX2 Brand,65074,No Brand,75
1031,569542122,[HCM]Áo Thun Nữ Nam Form Rộng Hàn Quốc In Hình TÍN ĐỒ TRÀ SỮA Vải Mịn Thoáng Mát Thiết Kế Thời Trang Kiểu Dáng Năng Động Trẻ Trung MS009,https://vn-live-01.slatic.net/p/34ea5bcd3c31f5d33d9be63135c54a0d.jpg,50000.0,100000.0,4.882211538461538,1247.0,Hồ Chí Minh,1000105115,SAKURA_BOUTIQUE,65074,No Brand,6200
1032,2592541285,"]Áo Phông Nam DSQ Chữ To, ICON Hàng Cao Cấp - Áo Thun Nam DSQ Siêu Đẹp Thời Trang Cao Cấp Shiny Sunday MAT 083",https://sg-test-11.slatic.net/p/4b3fd8949a5f197c3f8ca0d87c447a9f.jpg,24950.0,50000.0,1.0,1.0,Hà Nội,1000260243,Shiny Sunday,103050,Zenko,8
1033,2592559159,Áo Phông Nam DSQ2 In Chữ Dominate Your Sport. Áo Thun Nam Nữ DSQUARED2 Form Dáng Unisex Dành Cho Các Boy Phố Chịu Chơi. Xưởng May Zenko MAT 081,https://sg-test-11.slatic.net/p/5aad3b0dfad44c466597e0dd4d188a37.jpg,24000.0,50000.0,0.0,0.0,Hà Nội,200233317064,Xưởng May Zenko,103050,Zenko,0
1034,1644845340,BST Áo thun Racing Chibi 3D Malaysia cá tính - Áo thun Uma Racing Boy RCB tem đua xe máy,https://vn-live-01.slatic.net/p/bd6afd221351938c1b7b9f844c37415d.png,89000.0,150000.0,4.571428571428571,7.0,Hồ Chí Minh,200167491246,Phụ kiện phượt sỉ Sài Gòn,65074,No Brand,67
1035,1281491983,Áo thun dài tay màu xanh trắng sọc lỏng lẻo cộng với kích thước hàng đầu,https://vn-live-01.slatic.net/p/285a8e20681b515b39e2276d68fdad71.png,85000.0,118702.0,3.75,24.0,China,1000155916,Time Come,65074,No Brand,106
1036,2646573625,SUPEEON丨Áo ngắn tay cho nam áo thun mỏng cao cấp thoáng khí nhanh khô bằng vải cotton EVERYDAY đơn giản,https://sg-test-11.slatic.net/p/1f8dc15a04e44f4ce2cda02f10848dd4.jpg,77900.0,174400.0,5.0,48.0,China,1000142820,SUPEEON Shopping Mall,115655,SUPEEON,36
1037,2608082736,"DH00703 - Áo Thun DUHI, Áo Phông Độc Lạ Hài Hước Cay Đắng Cuộc Đời",https://vn-live-01.slatic.net/p/a380556eed521cc958946f1f87f94fe5.png,59000.0,79000.0,5.0,2.0,Hồ Chí Minh,200438944094,Áo Thun DUHI 66,65074,No Brand,7
1038,1428872077,"[HCM]Áo Phông Nam From Rộng Cổ Tròn Tay Ngắn Thể Thao Thun Co Giãn 4 Chiều SUNMEN,phù hợp mặc đi chơi,đi làm,tập thể thao,mặc ở nhà,thoáng mát",https://vn-live-01.slatic.net/p/eb33ca17c14d4343a98b26fb02fea7f9.jpg,39000.0,59000.0,4.875,8.0,Hồ Chí Minh,200168181260,SUNMEN SHOP,65074,No Brand,61
1039,2231640068,S-5XL Mới Cỡ Lớn Áo Phông Ngắn Tay I Thương Hiệu Theo Xu Hướng Casual Áo Phông Thể Thao Áo Tay Ngắn,https://my-live-02.slatic.net/p/a9166fd92a2bf74bcb08ba275ebec68d.jpg,98000.0,190000.0,4.64,25.0,China,1000369864,HIWRTLOJK651,65074,No Brand,72
1040,1971413408,RALPH LAURENN Áo Thun Ngắn Tay Thường Ngày In Logo Malaysia Thời Trang Cổ Tròn Bằng Cotton Cho Nam,https://my-live-01.slatic.net/p/3289b879675d82219d3011f9021bc962.jpg,118988.0,220000.0,4.857142857142857,7.0,China,200164239319,rzit77as,65074,No Brand,21
1041,2300895014,Áo Thun Nam Nữ Có Thể Mặc Đôi Áo Phông Dáng Rộng In Logo Chữ Cái Vải Cotton Thường Ngày Mùa Hè Spot Stone Island Tay Ngắn S-5XL,https://my-test-11.slatic.net/p/191fd13da9533b823c9852bea789fa92.jpg,181960.0,325840.0,5.0,1.0,China,1000377031,Cpk43rhvudy,18094,OEM,5
1042,2670871284,"Áo thun THẦY SƯ MINH TUỆ unisex - Áo phông nam nữ Ullzang tay lỡ 100% Cotton 3 size M,L,XL - Wind studio",https://filebroker-cdn.lazada.vn/kf/S4f38e72bf75a47899a5337cba47d451a7.jpg,199000.0,299999.0,0.0,0.0,Hồ Chí Minh,200680768180,Wind.studio,65074,No Brand,0
1043,1717767699,Áo thun S2 Hollister nhiều màu mới cho nam\n,https://cf.shopee.vn/file/659677256b18a3a50dcd409ba076a7d2,102000.0,280000.0,4.0,3.0,Hà Nội,200171934091,0H8e3n9K,18094,OEM,12
1044,2122719267,[Mã BMLT35 giảm đến 35K đơn 99K] Áo thun FIDE phông unisex nam nữ form rộng ulzzang CIRCLES LUCK,https://vn-live-01.slatic.net/p/b51548a42f49a680cfd8fab9f77ebd40.jpg,119800.0,345070.0,5.0,1.0,Hà Nội,200171775057,3k62UOQF,18094,OEM,0
1045,2597736937,Áo Thun Trơn Phom Rộng Nhiều Màu Vải Dày Mịn Không Xù Lông ST6 STORE,https://vn-live-01.slatic.net/p/8234473962143ae4cd3dd36efd8b8b32.jpg,50000.0,50000.0,5.0,1.0,Hồ Chí Minh,200635568324,Shop An My,65074,No Brand,9
1046,2616168175,Áo thun nam tay ngắn băng lưới thời trang 123,https://my-live-01.slatic.net/p/37013e66ce6aaa983e43724dc0f290a4.jpg,60100.0,78200.0,5.0,2.0,China,200394368124,KIN-SK.Selection,65074,No Brand,9
1047,1617346441,Áo Thun Tay Lỡ Form Rộng OFF WHITE UT KAWS Màu Đen Unisex Áo Thun Nam,https://vn-live-05.slatic.net/p/e22d40021dafa75c7f7373fd06104b0a.jpg_800x800q100.jpg,98000.0,230000.0,0.0,0.0,Hà Nội,200171640518,kRtU9oZk,65074,No Brand,0
1048,2231679458,"Áo thun nam Jordan J2 cá tính ,áo nam vải cotton 4 chiều cao cấp thoáng mát",https://vn-live-01.slatic.net/p/87f0fbc7e78f163cf7e3afc6976fd16e.jpg,130000.0,220000.0,0.0,0.0,Hồ Chí Minh,200208690789,Việt An shop,65074,No Brand,0
1049,2191428649,"Đồ Bộ nam chất thun lạnh BIA TIGER XANH, HEINEKEN XANH,BỌT BIA, SAIGON ,TIGER BAC gồm áo thun phông nam và quần đùi short có túi tiện lợi tập gym thể thao mặc nhà siêu mát mùa hè Unisex bigsize nam nữ mặc đều đẹp - Top1shop.",https://vn-live-01.slatic.net/p/0c61be3283c84fcee9835c6582c9af1e.jpg,51110.0,145000.0,5.0,2.0,Hồ Chí Minh,1000009763,Top1shop,65074,No Brand,17
1050,258138352,[HCM]Áo thun nam cổ trụ phối màu viền vai thời trang  siêu hot Chất cotton mềm mịnthoáng mát,https://vn-live-01.slatic.net/p/8d695f40e87f51fc894fe89f41f8ee8f.jpg,109000.0,218000.0,4.909090909090909,44.0,Hồ Chí Minh,1000029833,ARIC-MEN LUXURY,18094,OEM,179
1051,1546212911,ÁO THUN POLY 4 CHIỀU,https://filebroker-cdn.lazada.vn/kf/Sf6c3b9eb13d94edc96675729471e043fO.jpg,65000.0,65000.0,5.0,13.0,Hồ Chí Minh,200170116130,Ao thun dong phuc binbin,65074,No Brand,94
1052,440896757,[HCM]Áo thun nam 3D in hình Đại Bàng Xanh mã DBXCC01 độc đẹp sắc nét không phia màu không dính giặt vải dày mịn mát,https://vn-live-01.slatic.net/p/66e4cb9910cadba49a5f225728e6f5ad.jpg,18010.0,36480.0,4.428571428571429,49.0,Hồ Chí Minh,100121036,Mạnh Khôi Fashion,127218874,Unknown,299
1053,1308048121,[Freeship MAX] [ Voucher 55K đơn 0đ Áo Thun Nam Tay Ngắn Cổ Tròn Họa Tiết Đàn Chim Di Trú StayFree Phong Cách Trẻ Trung Thời Trang Rich Man MEN TOP 218,https://vn-live-01.slatic.net/p/baa846e5f8bd969798e7b6c7486e2da0.jpg,24000.0,50000.0,3.618181818181818,110.0,Hà Nội,200160801449,Rich Man,103050,Zenko,286
1054,264360961,ÁO THUN NAM THỜI TRANG MÀU SẮC THANH LỊCH SANG TRỌNG,https://vn-live-01.slatic.net/p/e10567b054a3882bcd289992ab5d16ae.jpg,85000.0,139000.0,4.656565656565657,99.0,Hồ Chí Minh,100202513,NewFashion,65074,No Brand,502
1055,2407499717,Áo Thun Simon'c Soothing tee - Kem Cotton Nam Nữ Unisex Tay Lỡ Oversize Local Brand,https://sg-test-11.slatic.net/p/19a4d1d7e0351db8741dc2f2b7918460.jpg,129000.0,169000.0,5.0,12.0,Hồ Chí Minh,200483104866,Simon’c.sg,65074,No Brand,38
1056,1348333087,[HCM]Áo thun thể thao nam in cao cấp vải thun lạnh cực mát,https://vn-live-01.slatic.net/p/806f253b1943f9c54ae608ecd1c0ab14.jpg,55000.0,89000.0,5.0,11.0,Hồ Chí Minh,200163069177,GinoShop 99,65074,No Brand,88
1057,503322902,Áo thun nam nữ form rộng 3D Hàn Quốc in hình CỌP TRẮNG MẪU MỚI cá tính,https://vn-live-01.slatic.net/p/b4f3e0a65d9dba2b4c67139d0dc9a500.jpg,25650.0,60000.0,4.535211267605634,71.0,Hồ Chí Minh,100004774,Sài Gòn Fashion,65074,No Brand,314
1058,837884505,[HCM]Áo Thun Nam Form Rộng Hàn Quốc In Hình Cá Chép Hóa Rồng Độc Đẹp Vải Dày Mịn Thoáng Mát Thiết Kế Thời Trang Kiểu Dáng Năng Động Trẻ Trung ( ĐEN ),https://vn-live-01.slatic.net/p/1bc14983ffe83528c71cbcd418694c4a.jpg,15700.0,31920.0,3.9,10.0,Hồ Chí Minh,1000090875,YES FASHION,65074,No Brand,66
1059,961218751,[ Xả Kho Giá Sốc] Áo Thun Nam Thể Thao ngắn tay Cổ Tim Chất cotton Thun Lạnh nhiều màu đủ size ( Ảnh Thật ) ( I ),https://vn-live-01.slatic.net/p/35b26d143f8f46b9daa1ccb9e8fd7520.jpg,82888.0,150000.0,4.807407407407408,135.0,Hà Nội,200164299421,QUỲNH THY SHOP,65074,No Brand,818
1060,441984365,Áo thun nam form rộng Hàn Quốc in hình Cờ Mỹ độc đẹp vải dày mịn mát,https://vn-live-01.slatic.net/p/3052514c2226a58d248615f834b4ad10.jpg,19900.0,20000.0,4.203125,64.0,Hồ Chí Minh,100057093,Beauty Shop.,127218874,Unknown,407
1061,1610474966,Áo Thun Dài Tay - Áo Thu Đông Dài Tay Nam Nữ Chữ QUARE Phong Cách Hàn Quốc TM82,https://vn-live-01.slatic.net/p/fe4ade23e7e1ba2fd696c3ae036a7af5.jpg,99000.0,199000.0,3.5,8.0,Hồ Chí Minh,200170743040,2K4 _Brand,18094,OEM,31
1062,580498104,[HCM]ÁO THUN NAM NGẮN TAY HÀNG CAO CẤP BINSTORE94 B08,https://vn-live-01.slatic.net/p/ff0359f9fbc9108d49956f827ab543ea.jpg,39000.0,75000.0,0.0,0.0,Hồ Chí Minh,200159007074,Binstore94,18094,OEM,0
1063,1508089000,ÁO THUN NAM NỮ ITALIA VẢI THUN COTTON MỀM MỊN,https://vn-live-01.slatic.net/p/c7dc2cb07ec65e157e9779535ef5079a.jpg,99000.0,200000.0,5.0,14.0,Bình Dương,200159031053,Dico Store,65074,No Brand,69
1064,1299187256,Áo thun Youtube,https://vn-live-01.slatic.net/p/0615156a99860f27906cc38eb69c8c7a.png,38000.0,50000.0,5.0,13.0,Hồ Chí Minh,1000240393,aothundt,65074,No Brand,42
1065,1627976714,Áo Thun Unisex Patagonia Anubis Store,https://cf.shopee.vn/file/d6a312fd0aaab18055808d3cfaaf9222,99000.0,300000.0,0.0,0.0,Hà Nội,200171592483,ocYxsOJT,18094,OEM,0
1066,1930199139,"Áo cộc đũi Sen Edo Menswear, áo đũi cộc tay Hàn Quốc thoáng mát thấm hút mồ hôi tốt Top xu hướng 2022",https://vn-live-01.slatic.net/p/42aa67cdd93ff942484e8040d11eb462.jpg,145000.0,145000.0,4.571428571428571,28.0,Hà Nội,200190369351,Edo Menswear,65074,No Brand,109
1067,2200986522,Áo Thun Đôi Ngắn Tay 100 Cotton Đơn Giản Thời Trang Áo Đôi Nam Dáng Rộng,https://vn-live-01.slatic.net/p/cf96fcf22ed2d749f7f9383daa8cdc06.jpg,126000.0,252000.0,5.0,9.0,China,200322064245,HelloBoGi,65074,No Brand,68
1068,1689124945,Áo thun ngắn tay màu lính .,https://filebroker-cdn.lazada.vn/kf/S9c1efaa14b1a4e42b75808f3e9fd0898I.jpg,65000.0,79000.0,4.6,20.0,Ninh Thuận,200165106127,Hucuoc PK,65074,No Brand,85
1069,270962549,[HCM]Áo thun phản quang UMAD Saigonese Người Sài Gòn cổ tròn phông Unisex nam nữ vải thể thao có Big Size,https://vn-live-01.slatic.net/p/12c725a53f1b2d3a05f0de1e929ee7e5.jpg,99000.0,139000.0,4.733333333333333,44.0,Hồ Chí Minh,100166659,UMAD Studio,65074,No Brand,153
1070,1992004077,ÁO THUN ÔNG ĐỊA MAY MẮN HÀNG XÁCH TAY THÁI LAN CAO CẤP,https://vn-live-01.slatic.net/p/63e49829e595ac3e2547d3f4c4e25364.jpg,137535.0,245000.0,5.0,33.0,Hồ Chí Minh,100136875,Heroshop.,18094,OEM,98
1071,308416087,Áo Lót Nam Cộc Tay Ledatex Hàng VNXK 100% COTTON ( HCM),https://vn-live-01.slatic.net/p/dd78ae5aa841a36ec02268856223f71b.jpg,31000.0,49000.0,4.888888888888889,9.0,Hà Nội,1000113236,Nam Linh Fashion,65074,No Brand,147
1072,2155313659,"Áo thun người yêu in toàn thân Chất cotton,ln",https://vn-live-01.slatic.net/p/18c30fc4dadc5978c7dc131fa8592288.jpg,52000.0,109000.0,5.0,3.0,Hà Nội,200174193189,Thoi trang 339,65074,No Brand,0
1073,2525740369,"Áo Thun FAFIC FA LOGO Nam Nữ Unisex Form Rộng Tay Lỡ, AT137 trending xu hướng, Men Lì Fashion, Thời Trang Hàn Quốc, Độc Đẹp Vải Dày Mịn Thoáng Mát, Thiết Kế Thời Trang, Kiểu Dáng Năng Động Trẻ Trung",https://filebroker-cdn.lazada.vn/kf/S2c997419200c486ebf96d7ef47eaa204M.jpg,32900.0,46000.0,0.0,0.0,Hồ Chí Minh,200410752060,Tạp Hoá Pew,65074,No Brand,10
1074,2483085795,Áo Thun Độc Lạ - Áo Thun In 3D Nếu Cuộc Sống Sau Này Dễ Dàng Chúng Ta Đã Không Chào Đời Bằng Tiếng Khóc,https://vn-live-01.slatic.net/p/ad459aa2ca5d25e7be37ebef68704287.jpg,49000.0,190000.0,0.0,0.0,Hồ Chí Minh,200160510001,CHÚ BÉO NTK,65074,No Brand,0
1075,2597537393,Áo phông Áo Ngắn Tay Nam vải cotton 100% v609,https://my-live-01.slatic.net/p/fbd550ae35993c7cc5e4f7c23a587779.jpg,90100.0,117200.0,5.0,1.0,China,200394368124,KIN-SK.Selection,65074,No Brand,11
1076,1940219357,"Áo Thun Nam Nữ Form Rộng In Hình MISS OUT độc đẹp, Vải Dày Thiết Kế Thời Trang, Đường May Sắc Sảo",https://vn-live-01.slatic.net/p/9d48bf2f322dbe1ec9c76cd05e8f9c4a.jpg,17916.0,36290.0,1.0,1.0,Hồ Chí Minh,100121036,Mạnh Khôi Fashion,138215,mới,10
1077,625534343,[HCM]Áo thun nam áo quỷ dạ xoa form rộng Hàn Quốc in hình MM19 dễ thương vải dày mịn mát thiết kế thời trang đường may tỉ mỉ,https://vn-live-01.slatic.net/p/5e2800fd022fad3a91f2b281b534bca6.jpg,18905.0,20000.0,4.360655737704918,61.0,Hồ Chí Minh,100004774,Sài Gòn Fashion,65074,No Brand,348
